,Unnamed: 0,type,text
1149,1149,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
1150,1150,ham,I knew it... U slept v late yest? Wake up so late...
1151,1151,ham,She.s find. I sent you an offline message to know how anjola's now.
1152,1152,ham,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!
1153,1153,ham,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\"""""
1154,1154,ham,Guess who spent all last night phasing in and out of the fourth dimension
1155,1155,ham,Have you heard from this week?
1156,1156,spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
1157,1157,ham,Is xy in ur car when u picking me up?
1158,1158,ham,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? 
1159,1159,ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
1160,1160,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
1161,1161,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1162,1162,ham,Also maaaan are you missing out
1163,1163,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
1164,1164,ham,I've reached home finally...
1165,1165,ham,"Nothing, i got msg frm tht unknown no.."
1166,1166,ham,"Hm good morning, headache anyone? :-)"
1167,1167,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
1168,1168,ham,Ooooooh I forgot to tell u I can get on yoville on my phone
1169,1169,ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
1170,1170,ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
1171,1171,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1172,1172,ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
1173,1173,ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.
1174,1174,ham,Hope you are having a good week. Just checking in
1175,1175,ham,Oh great. I.ll disturb him more so that we can talk.
1176,1176,ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
1177,1177,ham,"Sir, I need AXIS BANK account no and bank address."
1178,1178,ham,Networking technical support associate.
1179,1179,ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
1180,1180,ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
1181,1181,ham,Yo im right by yo work
1182,1182,ham,I wish u were here. I feel so alone
1183,1183,spam,You have 1 new message. Call 0207-083-6089
1184,1184,ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
1185,1185,ham,"Sorry, I can't help you on this."
1186,1186,spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
1187,1187,ham,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?
1188,1188,ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
1189,1189,ham,Loosu go to hospital. De dont let it careless.
1190,1190,ham,TaKe CaRE n gET WeLL sOOn
1191,1191,ham,1 in cbe. 2 in chennai.
1192,1192,spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
1193,1193,ham,Don know:)this week i'm going to tirunelvai da.
1194,1194,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
1195,1195,ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
1196,1196,ham,"I hav almost reached. Call, i m unable to connect u."
1197,1197,ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
1198,1198,ham,Huh i cant thk of more oredi how many pages do we have?
1199,1199,ham,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
1200,1200,ham,Is that on the telly? No its Brdget Jones!
1201,1201,ham,Mm feeling sleepy. today itself i shall get that dear
1202,1202,ham,Dont talk to him ever ok its my word.
1203,1203,ham,Nvm take ur time.
1204,1204,ham,U reach orchard already? U wan 2 go buy tickets first?
1205,1205,spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
1206,1206,ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
1207,1207,ham,Wanna do some art?! :D
1208,1208,spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
1209,1209,ham,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""""
1210,1210,ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
1211,1211,ham,Ranjith cal drpd Deeraj and deepak 5min hold
1212,1212,ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?"
1213,1213,ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
1214,1214,ham,Hey so whats the plan this sat? 
1215,1215,ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
1216,1216,ham,No pic. Please re-send.
1217,1217,ham,Smith waste da.i wanna gayle.
1218,1218,ham,Hey... What time is your driving on fri? We go for evaluation on fri?
1219,1219,ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
1220,1220,ham,Check wid corect speling i.e. Sarcasm
1221,1221,ham,"What's up bruv, hope you had a great break. Do have a rewarding semester."
1222,1222,ham,"Awesome, be there in a minute"
1223,1223,ham,How much r Ì_ willing to pay?
1224,1224,ham,Tell me whos this pls:-)
1225,1225,ham,Hi happy birthday. Hi hi hi hi hi hi hi
1226,1226,ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
1227,1227,ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
1228,1228,ham,What does the dance river do?
1229,1229,ham,What is important is that you prevent dehydration by giving her enough fluids
1230,1230,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
1231,1231,ham,Moji i love you more than words. Have a rich day
1232,1232,ham,Now get step 2 outta the way. Congrats again.
1233,1233,spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
1234,1234,ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
1235,1235,ham,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
1236,1236,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
1237,1237,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
1238,1238,ham,"Yep, at derek's house now, see you Sunday &lt;3"
1239,1239,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
1240,1240,ham,A guy who gets used but is too dumb to realize it.
1241,1241,ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
1242,1242,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
1243,1243,ham,Water logging in desert. Geoenvironmental implications.
1244,1244,ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
1245,1245,ham,"Sorry, I'll call later In meeting."
1246,1246,ham,"Well, I meant as opposed to my drunken night of before"
1247,1247,ham,Just seeing your missed call my dear brother. Do have a gr8 day.
1248,1248,ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
1249,1249,spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
1250,1250,ham,If You mean the website. Yes.
1251,1251,ham,Watching tv lor...
1252,1252,ham,Hi dude hw r u da realy mising u today
1253,1253,ham,Come to my home for one last time i wont do anything. Trust me.
1254,1254,ham,And pls pls drink plenty plenty water
1255,1255,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
1256,1256,ham,Cause I'm not freaky lol
1257,1257,ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
1258,1258,ham,What you doing?how are you?
1259,1259,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
1260,1260,ham,S...i will take mokka players only:)
1261,1261,ham,Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway
1262,1262,ham,Yes:)from last week itself i'm taking live call.
1263,1263,ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
1264,1264,ham,10 min later k...
1265,1265,ham,"Sorry, I'll call later"
1266,1266,ham,Me n him so funny...
1267,1267,ham,Tmr timin still da same wat cos i got lesson until 6...
1268,1268,ham,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.
1269,1269,ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
1270,1270,ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
1271,1271,ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
1272,1272,ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
1273,1273,ham,Ic. There are a lotta childporn cars then.
1274,1274,spam,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800
1275,1275,ham,Still in customer place
1276,1276,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
1277,1277,ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
1278,1278,ham,Howz that persons story
1279,1279,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
1280,1280,ham,"Aight, see you in a bit"
1281,1281,ham,Great comedy..cant stop laughing da:)
1282,1282,ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
1283,1283,ham,This is my number by vivek..
1284,1284,ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
1285,1285,ham,Why you Dint come with us.
1286,1286,ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
